CONVERSATION_ID,ASSISTANT_ID,EVENT_POSITION,eventData,eventId,timestamp,typeOfEvent,nluEngineVersion,requestLatency
eb6ee33b-292d-4f1b-b4d0-cc3c62ce4792,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,20,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1339}",670cf0b414519701d629c776,2024-10-14 13:21:40.694,INFEASIBLE,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1339
eb6ee33b-292d-4f1b-b4d0-cc3c62ce4792,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,29,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1242}",670cf0cc14519701d629c7fc,2024-10-14 13:22:04.589,INFEASIBLE,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1242
30ff9602-8072-449e-bc40-f5c4609c1968,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'nluEngineVersion': '686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1781}",670d8e11881e9aad8ce7ad06,2024-10-15 00:33:05.615,INFEASIBLE,686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1781
822ffcd3-c2ff-4181-8df6-fa3d8c12afb2,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 1346}",67091a6014519701d6064ef4,2024-10-11 15:30:24.499,INFEASIBLE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,1346
66f1afc1-9fa5-47f3-a784-e4f6925a8ba0,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,59,"{'nluEngineVersion': 'e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 2035}",66fc389cf5f972a5bee69f2c,2024-10-01 20:59:56.222,INFEASIBLE,e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f,2035
7e0b89b9-ab7d-4c22-83d7-7c13882d3461,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,74,"{'nluEngineVersion': '2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a', 'requestLatency': 2622}",66fbd578ce37c3783475b22b,2024-10-01 13:56:56.872,INFEASIBLE,2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a,2622
fe71b34f-f189-4af6-88b1-b8d1bd7fb849,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,54,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 2153}",66fc732dce37c378347f43fb,2024-10-02 01:09:49.961,INFEASIBLE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,2153
7bb640db-3cf8-44f2-aa61-5291597f75b7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,69,"{'nluEngineVersion': 'e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 1195}",66fc425f06ea172c89cc6c0f,2024-10-01 21:41:35.071,INFEASIBLE,e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f,1195
7bb640db-3cf8-44f2-aa61-5291597f75b7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,136,"{'nluEngineVersion': 'e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 1755}",66fc433306ea172c89cc77b7,2024-10-01 21:45:07.800,INFEASIBLE,e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f,1755
9b8683de-d63b-4bba-b5b7-7ec184bcbb13,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,63,"{'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b', 'requestLatency': 1737}",66fc2960f5f972a5bee5c56e,2024-10-01 19:54:56.675,INFEASIBLE,994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b,1737
9b8683de-d63b-4bba-b5b7-7ec184bcbb13,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,77,"{'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b', 'requestLatency': 2594}",66fc2979f5f972a5bee5c6ce,2024-10-01 19:55:21.245,INFEASIBLE,994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b,2594
9b8683de-d63b-4bba-b5b7-7ec184bcbb13,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,118,"{'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b', 'requestLatency': 1325}",66fc29b3f5f972a5bee5ca71,2024-10-01 19:56:19.085,INFEASIBLE,994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b,1325
2793dc54-c220-45e6-b494-db3e6f6f0b44,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,89,"{'nluEngineVersion': 'e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 1921}",66fc3803ce37c378347bdcd1,2024-10-01 20:57:23.814,INFEASIBLE,e606c03944b71e628eaecf12b2b8ed330c921343 urmc-f8af18fcbc10a021a6068c79edd3e93f,1921
8d9aeac9-862f-41b3-b309-05021b3a2004,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,28,"{'nluEngineVersion': 'e1641e9e796d573a677b441c828108271ac45ffb urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 1189}",66fc2fd9ce37c378347b6227,2024-10-01 20:22:33.239,INFEASIBLE,e1641e9e796d573a677b441c828108271ac45ffb urmc-f8af18fcbc10a021a6068c79edd3e93f,1189
8d9aeac9-862f-41b3-b309-05021b3a2004,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,36,"{'nluEngineVersion': 'e1641e9e796d573a677b441c828108271ac45ffb urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 2068}",66fc2ffece37c378347b6441,2024-10-01 20:23:10.105,INFEASIBLE,e1641e9e796d573a677b441c828108271ac45ffb urmc-f8af18fcbc10a021a6068c79edd3e93f,2068
6885f2ac-974a-4ce7-be6f-972a199022cb,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,22,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 6106}",67042b12681a3e4d7a27631f,2024-10-07 21:40:18.630,INFEASIBLE,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,6106
d63823e2-b2c8-4f51-8ea9-812ee03e67b7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,23,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 2071}",670422bf00ab2c30deab008d,2024-10-07 21:04:47.304,INFEASIBLE,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,2071
bf4f2eb5-53b3-4e0c-b403-1b5ddd2dac50,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,37,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 5371}",67045b78ce37c37834d5f54d,2024-10-08 01:06:48.555,INFEASIBLE,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,5371
59bca1fe-f609-44f6-9ffa-442ce4e0372b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,15,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 1407}",67032f76ce37c37834c9287c,2024-10-07 03:46:46.461,INFEASIBLE,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,1407
59bca1fe-f609-44f6-9ffa-442ce4e0372b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,28,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 1055}",67032f8bce37c37834c929ae,2024-10-07 03:47:07.124,INFEASIBLE,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,1055
59bca1fe-f609-44f6-9ffa-442ce4e0372b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,36,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 1702}",67032fa0ce37c37834c92af5,2024-10-07 03:47:28.917,INFEASIBLE,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,1702
57beaa13-cb4a-4695-b788-159e14401e39,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,21,"{'nluEngineVersion': 'f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 3823}",670404bc9f408c1a482fc6df,2024-10-07 18:56:44.594,INFEASIBLE,f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a,3823
57beaa13-cb4a-4695-b788-159e14401e39,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,"{'nluEngineVersion': 'f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 2490}",670404da9f408c1a482fc8cb,2024-10-07 18:57:14.616,INFEASIBLE,f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a,2490
e6ca6caf-0adc-420d-afca-df3a6229f484,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,31,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 2479}",67042f3455f202ce2647fb60,2024-10-07 21:57:56.403,INFEASIBLE,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,2479
e4afed59-d048-4124-aaa6-07520b8ef281,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,14,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 801}",6704700655f202ce264b37ef,2024-10-08 02:34:30.327,INFEASIBLE,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,801
191ec1cd-c63a-4bd6-b320-41b50f94b363,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 1404}",67037ab4ce37c37834cc0867,2024-10-07 09:07:48.687,INFEASIBLE,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,1404
947adabb-eb21-439f-83af-6053def6b8af,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,41,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 1805}",67044a53dd018676c7443c34,2024-10-07 23:53:39.573,INFEASIBLE,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,1805
947adabb-eb21-439f-83af-6053def6b8af,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,62,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 1944}",67044a67dd018676c7443d52,2024-10-07 23:53:59.823,INFEASIBLE,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,1944
cbdb1f72-77a3-4973-a035-c2b6b9e1f1d5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,26,"{'nluEngineVersion': 'f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 3331}",670403fcdd018676c7408377,2024-10-07 18:53:32.953,INFEASIBLE,f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a,3331
5afde634-9b1a-46fc-af79-4032cee71e3c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,35,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 2097}",6703d4e8dd018676c73de757,2024-10-07 15:32:40.602,INFEASIBLE,7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049,2097
5afde634-9b1a-46fc-af79-4032cee71e3c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,63,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 2123}",6703d535dd018676c73dea7a,2024-10-07 15:33:57.630,INFEASIBLE,7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049,2123
3d6e3296-051b-4d1c-aa96-1f7b34c81514,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 2370}",6703d03055f202ce2642b4da,2024-10-07 15:12:32.337,INFEASIBLE,7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049,2370
3d6e3296-051b-4d1c-aa96-1f7b34c81514,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,26,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 1321}",6703d03a55f202ce2642b58b,2024-10-07 15:12:42.917,INFEASIBLE,7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049,1321
3d6e3296-051b-4d1c-aa96-1f7b34c81514,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 1073}",6703d04555f202ce2642b634,2024-10-07 15:12:53.375,INFEASIBLE,7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049,1073
78a6dddd-2430-4184-8292-09735c1c7f5d,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,30,"{'nluEngineVersion': '20b6d221bbef176f643998f046db8c52158f01a0 urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 2874}",6703b9e1ce37c37834cd2a1a,2024-10-07 13:37:21.073,INFEASIBLE,20b6d221bbef176f643998f046db8c52158f01a0 urmc-f6abf1135b374ee1def31fd3efc6e049,2874
78a6dddd-2430-4184-8292-09735c1c7f5d,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,42,"{'nluEngineVersion': '20b6d221bbef176f643998f046db8c52158f01a0 urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 770}",6703b9e8ce37c37834cd2a52,2024-10-07 13:37:28.525,INFEASIBLE,20b6d221bbef176f643998f046db8c52158f01a0 urmc-f6abf1135b374ee1def31fd3efc6e049,770
8342fb00-6be4-4f57-a079-5c4467f189a6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 1527}",6703d653dd018676c73df77c,2024-10-07 15:38:42.998,INFEASIBLE,7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049,1527
6a5dc233-2321-4751-a76e-55b63552c6ad,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'nluEngineVersion': 'f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 2745}",67040ba655f202ce2646147e,2024-10-07 19:26:14.754,INFEASIBLE,f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a,2745
e52a729b-fd3e-42a4-a7d5-a36d6e1eb282,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 2057}",67043940ce37c37834d422ea,2024-10-07 22:40:48.288,INFEASIBLE,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,2057
c513dc7a-38bf-4a71-8a4d-07ca0bd0c9c8,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,15,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 436}",6704447555f202ce26490858,2024-10-07 23:28:37.480,INFEASIBLE,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,436
7bd8c105-b75b-4f5c-9def-d90d4f7d2775,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,20,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 2093}",67033d1cce37c37834c9e714,2024-10-07 04:45:00.079,INFEASIBLE,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,2093
43b2cc82-7de1-407f-a5cc-18231fde01f9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,54,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 2580}",67043166dd018676c742f3ba,2024-10-07 22:07:18.667,INFEASIBLE,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,2580
e4b850d3-738e-4573-8cfd-5989f02389bd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,29,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 1832}",6703da4655f202ce26433ff3,2024-10-07 15:55:34.539,INFEASIBLE,7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049,1832
c943e82f-8073-408b-9451-619c729f67ca,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 1864}",67045e0ddd018676c7452ebd,2024-10-08 01:17:49.484,INFEASIBLE,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,1864
986590a8-a3b1-491c-8b14-e6b269275606,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,27,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 1333}",6703ebe800ab2c30dea7ec59,2024-10-07 17:10:48.773,INFEASIBLE,7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a,1333
a40add1e-ea4b-4d67-a030-4ff34b8678dd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,35,"{'nluEngineVersion': 'f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 2220}",6704065755f202ce2645d05c,2024-10-07 19:03:35.931,INFEASIBLE,f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a,2220
a40add1e-ea4b-4d67-a030-4ff34b8678dd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,47,"{'nluEngineVersion': 'f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 1582}",6704066255f202ce2645d0e4,2024-10-07 19:03:46.649,INFEASIBLE,f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a,1582
8d496302-b224-4ab0-83c3-06e3964d2d5c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,26,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 2373}",6703517cce37c37834cae00d,2024-10-07 06:11:56.075,INFEASIBLE,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,2373
70910914-607f-4cc3-aaa8-307e4e262ddd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,25,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 2345}",67041c6255f202ce2646f991,2024-10-07 20:37:38.028,INFEASIBLE,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,2345
2cdf8458-f859-485d-860c-93b3361155f9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,35,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 1796}",6704206d00ab2c30deaadfb2,2024-10-07 20:54:53.116,INFEASIBLE,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,1796
2cdf8458-f859-485d-860c-93b3361155f9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,48,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 1471}",6704207700ab2c30deaae059,2024-10-07 20:55:03.810,INFEASIBLE,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,1471
3f9eb86c-e7d8-49b8-aa57-b3db86161aef,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,29,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 3340}",67042cc9ce37c37834d36db9,2024-10-07 21:47:37.116,INFEASIBLE,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,3340
16a2ba18-9696-4a89-bcd9-7cde21f08687,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 1066}",670420adce37c37834d2bf75,2024-10-07 20:55:57.867,INFEASIBLE,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,1066
f3dca20d-1e45-4193-b38d-8e17e2e02048,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,19,"{'nluEngineVersion': 'f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 3113}",67040477dd018676c7408a85,2024-10-07 18:55:35.775,INFEASIBLE,f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a,3113
1e8e3654-3331-40c0-b3d2-feb5d983f216,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,20,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'requestLatency': 6663}",67048bb0ce37c37834d871ec,2024-10-08 04:32:32.630,INFEASIBLE,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,6663
f42d1650-7bae-4a49-9030-ec06db52b5e8,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 2543}",6707d5237673c82f42813693,2024-10-10 16:22:43.628,INFEASIBLE,e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,2543
f42d1650-7bae-4a49-9030-ec06db52b5e8,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,24,"{'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 381}",6707d53d7673c82f42813800,2024-10-10 16:23:09.966,INFEASIBLE,e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,381
9b5dc4e0-37d6-448e-ac05-af334b502ab9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,28,"{'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 1932}",6707c26f14519701d6f7ef10,2024-10-10 15:02:55.886,INFEASIBLE,e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,1932
9b5dc4e0-37d6-448e-ac05-af334b502ab9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,53,"{'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 1340}",6707c29414519701d6f7f09c,2024-10-10 15:03:32.047,INFEASIBLE,e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,1340
516ff552-5efd-4a00-8b88-6000c9c56abb,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,77,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 1225}",66fed37cce37c378349b004f,2024-10-03 20:25:16.159,INFEASIBLE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,1225
